date,game_name,event,domain,language,instances,visits,users
10/18/2025,Beginning Sounds Ma/Ka/La,introduction,LL,mr,73,61,62
10/18/2025,Beginning Sounds Ma/Ka/La,mid_introduction,LL,hi,31,31,30
10/18/2025,Beginning Sounds Ma/Ka/La,mid_introduction,LL,mr,34,33,34
10/18/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,hi,55,41,38
10/18/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,mr,93,66,66
10/18/2025,Beginning Sounds Ma/Ka/La,questions,LL,hi,31,31,30
10/18/2025,Beginning Sounds Ma/Ka/La,questions,LL,mr,44,42,43
10/18/2025,Beginning Sounds Ma/Ka/La,rewards,LL,hi,30,30,29
10/18/2025,Beginning Sounds Ma/Ka/La,rewards,LL,mr,32,32,32
10/18/2025,Beginning Sounds Ma/Ka/La,started,LL,hi,59,48,45
10/18/2025,Beginning Sounds Ma/Ka/La,started,LL,mr,101,86,83
10/18/2025,Beginning Sounds Ma/Ka/La,validation,LL,hi,31,31,30
10/18/2025,Beginning Sounds Ma/Ka/La,validation,LL,mr,34,32,33
10/18/2025,Beginning Sounds Pa/Cha/Sa,completed,LL,hi,16,16,16
10/18/2025,Beginning Sounds Pa/Cha/Sa,completed,LL,mr,36,33,33
10/18/2025,Beginning Sounds Pa/Cha/Sa,introduction,LL,hi,27,24,24
10/18/2025,Beginning Sounds Pa/Cha/Sa,introduction,LL,mr,59,55,54
10/18/2025,Beginning Sounds Pa/Cha/Sa,mid_introduction,LL,hi,13,13,13
10/18/2025,Beginning Sounds Pa/Cha/Sa,mid_introduction,LL,mr,30,29,29
10/18/2025,Beginning Sounds Pa/Cha/Sa,parent_poll,LL,hi,32,25,25
10/18/2025,Beginning Sounds Pa/Cha/Sa,parent_poll,LL,mr,69,55,54
10/18/2025,Beginning Sounds Pa/Cha/Sa,questions,LL,hi,16,16,16
10/18/2025,Beginning Sounds Pa/Cha/Sa,questions,LL,mr,36,33,33
10/18/2025,Beginning Sounds Pa/Cha/Sa,rewards,LL,hi,12,12,12
10/18/2025,Beginning Sounds Pa/Cha/Sa,rewards,LL,mr,29,28,28
10/18/2025,Beginning Sounds Pa/Cha/Sa,started,LL,hi,28,25,25
10/18/2025,Beginning Sounds Pa/Cha/Sa,started,LL,mr,62,58,57
10/18/2025,Beginning Sounds Pa/Cha/Sa,validation,LL,hi,12,12,12
10/18/2025,Beginning Sounds Pa/Cha/Sa,validation,LL,mr,29,28,28
10/18/2025,Beginning Sounds Ta/Va/Ga,completed,LL,hi,521,501,499
10/18/2025,Beginning Sounds Ta/Va/Ga,introduction,LL,hi,888,772,773
10/18/2025,Beginning Sounds Ta/Va/Ga,mid_introduction,LL,hi,527,519,519
10/18/2025,Beginning Sounds Ta/Va/Ga,parent_poll,LL,hi,1135,805,809
10/18/2025,Beginning Sounds Ta/Va/Ga,questions,LL,hi,562,546,546
10/18/2025,Beginning Sounds Ta/Va/Ga,rewards,LL,hi,466,462,462
10/18/2025,Beginning Sounds Ta/Va/Ga,started,LL,hi,1015,856,860
10/18/2025,Beginning Sounds Ta/Va/Ga,validation,LL,hi,505,499,499
10/18/2025,Color Blue,completed,CG,hi,19,19,19
10/18/2025,Color Blue,completed,CG,mr,22,21,21
10/18/2025,Color Blue,introduction,CG,hi,22,22,22
10/18/2025,Color Blue,introduction,CG,mr,28,27,27
10/18/2025,Color Blue,mid_introduction,CG,hi,18,18,18
10/18/2025,Color Blue,mid_introduction,CG,mr,21,20,20
10/18/2025,Color Blue,parent_poll,CG,hi,27,22,22
10/18/2025,Color Blue,parent_poll,CG,mr,37,27,27
10/18/2025,Color Blue,questions,CG,hi,20,20,20
10/18/2025,Color Blue,questions,CG,mr,24,23,23
10/18/2025,Color Blue,rewards,CG,hi,18,18,18
10/18/2025,Color Blue,rewards,CG,mr,18,17,17
10/18/2025,Color Blue,started,CG,hi,22,22,22
10/18/2025,Color Blue,started,CG,mr,28,27,27
10/18/2025,Color Blue,validation,CG,hi,18,18,18
10/18/2025,Color Blue,validation,CG,mr,19,18,18
10/18/2025,Color Red,completed,CG,hi,129,114,114
10/18/2025,Color Red,completed,CG,mr,213,193,193
10/18/2025,Color Red,introduction,CG,hi,152,131,131
10/18/2025,Color Red,introduction,CG,mr,242,216,216
10/18/2025,Color Red,mid_introduction,CG,hi,101,95,95
10/18/2025,Color Red,mid_introduction,CG,mr,179,171,171
10/18/2025,Color Red,parent_poll,CG,hi,195,139,139
10/18/2025,Color Red,parent_poll,CG,mr,327,227,227
10/18/2025,Color Red,questions,CG,hi,123,110,110
10/18/2025,Color Red,questions,CG,mr,207,188,188
10/18/2025,Color Red,rewards,CG,hi,100,94,94
10/18/2025,Color Red,rewards,CG,mr,173,165,165
10/18/2025,Color Red,started,CG,hi,167,143,142
10/18/2025,Color Red,started,CG,mr,260,231,231
10/18/2025,Color Red,validation,CG,hi,98,92,92
10/18/2025,Color Red,validation,CG,mr,176,168,168
10/18/2025,Color Yellow,completed,CG,hi,23,21,21
10/18/2025,Color Yellow,completed,CG,mr,35,33,33
10/18/2025,Color Yellow,introduction,CG,hi,36,33,33
10/18/2025,Color Yellow,introduction,CG,mr,42,39,39
10/18/2025,Color Yellow,mid_introduction,CG,hi,18,18,18
10/18/2025,Color Yellow,mid_introduction,CG,mr,29,29,29
10/18/2025,Color Yellow,parent_poll,CG,hi,46,34,34
10/18/2025,Color Yellow,parent_poll,CG,mr,57,39,39
10/18/2025,Color Yellow,questions,CG,hi,23,21,21
10/18/2025,Color Yellow,questions,CG,mr,34,34,34
10/18/2025,Color Yellow,rewards,CG,hi,18,18,18
10/18/2025,Color Yellow,rewards,CG,mr,29,29,29
10/18/2025,Color Yellow,started,CG,hi,37,34,34
10/18/2025,Color Yellow,started,CG,mr,43,39,39
10/18/2025,Color Yellow,validation,CG,hi,18,18,18
10/18/2025,Color Yellow,validation,CG,mr,29,29,29
10/18/2025,Emotion Identification,completed,SEL,hi,34,28,28
10/18/2025,Emotion Identification,completed,SEL,mr,57,51,51
10/18/2025,Emotion Identification,introduction,SEL,hi,42,34,34
10/18/2025,Emotion Identification,introduction,SEL,mr,76,67,66
10/18/2025,Emotion Identification,mid_introduction,SEL,hi,30,26,26
10/18/2025,Emotion Identification,mid_introduction,SEL,mr,51,48,48
10/18/2025,Emotion Identification,parent_poll,SEL,hi,48,36,36
10/18/2025,Emotion Identification,parent_poll,SEL,mr,98,68,67
10/18/2025,Emotion Identification,questions,SEL,hi,35,30,30
10/18/2025,Emotion Identification,questions,SEL,mr,58,52,52
10/18/2025,Emotion Identification,rewards,SEL,hi,27,23,23
10/18/2025,Emotion Identification,rewards,SEL,mr,49,46,46
10/18/2025,Emotion Identification,started,SEL,hi,50,42,42
10/18/2025,Emotion Identification,started,SEL,mr,85,73,72
10/18/2025,Emotion Identification,validation,SEL,hi,28,24,24
10/18/2025,Emotion Identification,validation,SEL,mr,50,47,47
10/18/2025,Identification of all emotions,completed,SEL,hi,10,10,10
10/18/2025,Identification of all emotions,completed,SEL,mr,11,11,11
10/18/2025,Identification of all emotions,introduction,SEL,hi,15,14,14
10/18/2025,Identification of all emotions,introduction,SEL,mr,20,19,19
10/18/2025,Identification of all emotions,mid_introduction,SEL,hi,10,10,10
10/18/2025,Identification of all emotions,mid_introduction,SEL,mr,9,9,9
10/18/2025,Identification of all emotions,parent_poll,SEL,hi,17,14,14
10/18/2025,Identification of all emotions,parent_poll,SEL,mr,27,19,19
10/18/2025,Identification of all emotions,questions,SEL,hi,11,11,11
10/18/2025,Identification of all emotions,questions,SEL,mr,11,11,11
10/18/2025,Identification of all emotions,rewards,SEL,hi,9,9,9
10/18/2025,Identification of all emotions,rewards,SEL,mr,9,9,9
10/18/2025,Identification of all emotions,started,SEL,hi,15,14,14
10/18/2025,Identification of all emotions,started,SEL,mr,20,19,19
10/18/2025,Identification of all emotions,validation,SEL,hi,9,9,9
10/18/2025,Identification of all emotions,validation,SEL,mr,9,9,9
10/18/2025,Numbers Comparison,completed,NM,hi,11,10,10
10/18/2025,Numbers Comparison,completed,NM,mr,15,15,15
10/18/2025,Numbers Comparison,introduction,NM,hi,10,8,8
10/18/2025,Numbers Comparison,introduction,NM,mr,25,23,23
10/18/2025,Numbers Comparison,mid_introduction,NM,hi,8,7,7
10/18/2025,Numbers Comparison,mid_introduction,NM,mr,9,9,9
10/18/2025,Numbers Comparison,parent_poll,NM,hi,12,10,10
10/18/2025,Numbers Comparison,parent_poll,NM,mr,32,25,25
10/18/2025,Numbers Comparison,questions,NM,hi,9,8,8
10/18/2025,Numbers Comparison,questions,NM,mr,14,14,14
10/18/2025,Numbers Comparison,rewards,NM,hi,7,7,7
10/18/2025,Numbers Comparison,rewards,NM,mr,8,8,8
10/18/2025,Numbers Comparison,started,NM,hi,13,11,11
10/18/2025,Numbers Comparison,started,NM,mr,30,26,26
10/18/2025,Numbers Comparison,validation,NM,hi,8,7,7
10/18/2025,Numbers Comparison,validation,NM,mr,8,8,8
10/18/2025,Numbers I,completed,NM,hi,32,30,30
10/18/2025,Numbers I,completed,NM,mr,61,58,58
10/18/2025,Numbers I,introduction,NM,hi,37,33,33
10/18/2025,Numbers I,introduction,NM,mr,63,61,61
10/18/2025,Numbers I,mid_introduction,NM,hi,29,27,27
10/18/2025,Numbers I,mid_introduction,NM,mr,53,53,53
10/18/2025,Numbers I,parent_poll,NM,hi,48,35,35
10/18/2025,Numbers I,parent_poll,NM,mr,90,62,62
10/18/2025,Numbers I,questions,NM,hi,33,30,30
10/18/2025,Numbers I,questions,NM,mr,60,59,59
10/18/2025,Numbers I,rewards,NM,hi,26,24,24
10/18/2025,Numbers I,rewards,NM,mr,50,50,50
10/18/2025,Numbers I,started,NM,hi,41,37,37
10/18/2025,Numbers I,started,NM,mr,66,62,62
10/18/2025,Numbers I,validation,NM,hi,28,26,26
10/18/2025,Numbers I,validation,NM,mr,52,52,52
10/18/2025,Numbers II,completed,NM,hi,26,26,26
10/18/2025,Numbers II,completed,NM,mr,57,53,53
10/18/2025,Numbers II,introduction,NM,hi,28,25,25
10/18/2025,Numbers II,introduction,NM,mr,67,61,61
10/18/2025,Numbers II,mid_introduction,NM,hi,26,24,24
10/18/2025,Numbers II,mid_introduction,NM,mr,54,52,52
10/18/2025,Numbers II,parent_poll,NM,hi,41,27,27
10/18/2025,Numbers II,parent_poll,NM,mr,91,63,63
10/18/2025,Numbers II,questions,NM,hi,26,24,24
10/18/2025,Numbers II,questions,NM,mr,58,54,54
10/18/2025,Numbers II,rewards,NM,hi,22,22,22
10/18/2025,Numbers II,rewards,NM,mr,52,50,50
10/18/2025,Numbers II,started,NM,hi,31,28,28
10/18/2025,Numbers II,started,NM,mr,70,63,63
10/18/2025,Numbers II,validation,NM,hi,26,24,24
10/18/2025,Numbers II,validation,NM,mr,53,51,51
10/18/2025,Numerals 1-10,completed,NM,hi,16,16,16
10/18/2025,Numerals 1-10,completed,NM,mr,30,25,24
10/18/2025,Numerals 1-10,introduction,NM,hi,18,18,18
10/18/2025,Numerals 1-10,introduction,NM,mr,29,25,25
10/18/2025,Numerals 1-10,mid_introduction,NM,hi,15,15,15
10/18/2025,Numerals 1-10,mid_introduction,NM,mr,22,19,19
10/18/2025,Numerals 1-10,parent_poll,NM,hi,24,18,18
10/18/2025,Numerals 1-10,parent_poll,NM,mr,41,28,27
10/18/2025,Numerals 1-10,questions,NM,hi,17,17,17
10/18/2025,Numerals 1-10,questions,NM,mr,25,22,22
10/18/2025,Numerals 1-10,rewards,NM,hi,15,15,15
10/18/2025,Numerals 1-10,rewards,NM,mr,23,20,20
10/18/2025,Numerals 1-10,started,NM,hi,18,18,18
10/18/2025,Numerals 1-10,started,NM,mr,32,27,26
10/18/2025,Numerals 1-10,validation,NM,hi,15,15,15
10/18/2025,Numerals 1-10,validation,NM,mr,22,19,19
10/18/2025,Positions,completed,CG,hi,121,111,111
10/18/2025,Positions,completed,CG,mr,222,196,201
10/18/2025,Positions,introduction,CG,hi,197,165,167
10/18/2025,Positions,introduction,CG,mr,349,292,300
10/18/2025,Positions,mid_introduction,CG,hi,113,106,105
10/18/2025,Positions,mid_introduction,CG,mr,198,181,184
10/18/2025,Positions,parent_poll,CG,hi,242,172,174
10/18/2025,Positions,parent_poll,CG,mr,444,309,318
10/18/2025,Positions,questions,CG,hi,132,121,121
10/18/2025,Positions,questions,CG,mr,223,197,203
10/18/2025,Positions,rewards,CG,hi,98,92,91
10/18/2025,Positions,rewards,CG,mr,177,165,167
10/18/2025,Positions,started,CG,hi,250,208,211
10/18/2025,Positions,started,CG,mr,457,378,385
10/18/2025,Positions,validation,CG,hi,102,95,94
10/18/2025,Positions,validation,CG,mr,184,171,173
10/18/2025,Primary Emotion Labelling,completed,SEL,hi,6,6,6
10/18/2025,Primary Emotion Labelling,completed,SEL,mr,10,9,8
10/18/2025,Primary Emotion Labelling,introduction,SEL,hi,9,9,9
10/18/2025,Primary Emotion Labelling,introduction,SEL,mr,13,12,11
10/18/2025,Primary Emotion Labelling,mid_introduction,SEL,hi,6,6,6
10/18/2025,Primary Emotion Labelling,mid_introduction,SEL,mr,9,8,7
10/18/2025,Primary Emotion Labelling,parent_poll,SEL,hi,11,9,9
10/18/2025,Primary Emotion Labelling,parent_poll,SEL,mr,15,12,11
10/18/2025,Primary Emotion Labelling,questions,SEL,hi,7,7,7
10/18/2025,Primary Emotion Labelling,questions,SEL,mr,10,9,8
10/18/2025,Primary Emotion Labelling,rewards,SEL,hi,5,5,5
10/18/2025,Primary Emotion Labelling,rewards,SEL,mr,9,8,7
10/18/2025,Primary Emotion Labelling,started,SEL,hi,9,9,9
10/18/2025,Primary Emotion Labelling,started,SEL,mr,13,12,11
10/18/2025,Primary Emotion Labelling,validation,SEL,hi,5,5,5
10/18/2025,Primary Emotion Labelling,validation,SEL,mr,9,8,7
10/18/2025,Quantitative Comparison,completed,NM,hi,21,18,18
10/18/2025,Quantitative Comparison,completed,NM,mr,36,34,34
10/18/2025,Quantitative Comparison,introduction,NM,hi,31,27,27
10/18/2025,Quantitative Comparison,introduction,NM,mr,44,41,41
10/18/2025,Quantitative Comparison,mid_introduction,NM,hi,19,17,17
10/18/2025,Quantitative Comparison,mid_introduction,NM,mr,33,32,32
10/18/2025,Quantitative Comparison,parent_poll,NM,hi,36,27,27
10/18/2025,Quantitative Comparison,parent_poll,NM,mr,60,41,41
10/18/2025,Quantitative Comparison,questions,NM,hi,24,21,21
10/18/2025,Quantitative Comparison,questions,NM,mr,37,35,35
10/18/2025,Quantitative Comparison,rewards,NM,hi,18,16,16
10/18/2025,Quantitative Comparison,rewards,NM,mr,30,29,29
10/18/2025,Quantitative Comparison,started,NM,hi,32,28,28
10/18/2025,Quantitative Comparison,started,NM,mr,45,42,42
10/18/2025,Quantitative Comparison,validation,NM,hi,19,17,17
10/18/2025,Quantitative Comparison,validation,NM,mr,32,31,31
10/18/2025,Relational Comparison,completed,CG,hi,15,15,15
10/18/2025,Relational Comparison,completed,CG,mr,17,16,16
10/18/2025,Relational Comparison,introduction,CG,hi,17,16,16
10/18/2025,Relational Comparison,introduction,CG,mr,27,24,24
10/18/2025,Relational Comparison,mid_introduction,CG,hi,15,15,15
10/18/2025,Relational Comparison,mid_introduction,CG,mr,18,17,17
10/18/2025,Relational Comparison,parent_poll,CG,hi,24,17,17
10/18/2025,Relational Comparison,parent_poll,CG,mr,35,26,26
10/18/2025,Relational Comparison,questions,CG,hi,15,15,15
10/18/2025,Relational Comparison,questions,CG,mr,20,19,19
10/18/2025,Relational Comparison,rewards,CG,hi,14,14,14
10/18/2025,Relational Comparison,rewards,CG,mr,14,13,13
10/18/2025,Relational Comparison,started,CG,hi,18,17,17
10/18/2025,Relational Comparison,started,CG,mr,30,26,26
10/18/2025,Relational Comparison,validation,CG,hi,14,14,14
10/18/2025,Relational Comparison,validation,CG,mr,17,16,16
10/18/2025,Relational Comparison II,completed,CG,hi,187,179,178
10/18/2025,Relational Comparison II,completed,CG,mr,385,377,376
10/18/2025,Relational Comparison II,introduction,CG,hi,267,247,244
10/18/2025,Relational Comparison II,introduction,CG,mr,535,496,504
10/18/2025,Relational Comparison II,mid_introduction,CG,hi,170,166,165
10/18/2025,Relational Comparison II,mid_introduction,CG,mr,354,348,348
10/18/2025,Relational Comparison II,parent_poll,CG,hi,346,267,264
10/18/2025,Relational Comparison II,parent_poll,CG,mr,753,575,585
10/18/2025,Relational Comparison II,questions,CG,hi,184,178,176
10/18/2025,Relational Comparison II,questions,CG,mr,368,361,361
10/18/2025,Relational Comparison II,rewards,CG,hi,147,145,145
10/18/2025,Relational Comparison II,rewards,CG,mr,287,287,286
10/18/2025,Relational Comparison II,started,CG,hi,323,291,288
10/18/2025,Relational Comparison II,started,CG,mr,646,587,595
10/18/2025,Relational Comparison II,validation,CG,hi,162,159,159
10/18/2025,Relational Comparison II,validation,CG,mr,321,321,320
10/18/2025,Revision Colors,completed,CG,hi,9,8,8
10/18/2025,Revision Colors,completed,CG,mr,24,21,20
10/18/2025,Revision Colors,introduction,CG,hi,11,7,7
10/18/2025,Revision Colors,introduction,CG,mr,28,22,21
10/18/2025,Revision Colors,mid_introduction,CG,hi,7,6,6
10/18/2025,Revision Colors,mid_introduction,CG,mr,19,17,16
10/18/2025,Revision Colors,parent_poll,CG,hi,14,9,9
10/18/2025,Revision Colors,parent_poll,CG,mr,35,22,21
10/18/2025,Revision Colors,questions,CG,hi,8,7,7
10/18/2025,Revision Colors,questions,CG,mr,24,21,20
10/18/2025,Revision Colors,rewards,CG,hi,7,6,6
10/18/2025,Revision Colors,rewards,CG,mr,17,15,14
10/18/2025,Revision Colors,started,CG,hi,14,10,10
10/18/2025,Revision Colors,started,CG,mr,28,22,21
10/18/2025,Revision Colors,validation,CG,hi,7,6,6
10/18/2025,Revision Colors,validation,CG,mr,18,16,15
10/18/2025,Revision Shapes,completed,CG,hi,5,4,4
10/18/2025,Revision Shapes,completed,CG,mr,18,16,16
10/18/2025,Revision Shapes,introduction,CG,hi,6,5,5
10/18/2025,Revision Shapes,introduction,CG,mr,21,17,17
10/18/2025,Revision Shapes,mid_introduction,CG,hi,3,3,3
10/18/2025,Revision Shapes,mid_introduction,CG,mr,15,13,13
10/18/2025,Revision Shapes,parent_poll,CG,hi,8,6,6
10/18/2025,Revision Shapes,parent_poll,CG,mr,27,19,19
10/18/2025,Revision Shapes,questions,CG,hi,5,4,4
10/18/2025,Revision Shapes,questions,CG,mr,16,14,14
10/18/2025,Revision Shapes,rewards,CG,hi,3,3,3
10/18/2025,Revision Shapes,rewards,CG,mr,14,12,12
10/18/2025,Revision Shapes,started,CG,hi,7,6,6
10/18/2025,Revision Shapes,started,CG,mr,23,19,19
10/18/2025,Revision Shapes,validation,CG,hi,3,3,3
10/18/2025,Revision Shapes,validation,CG,mr,14,12,12
10/18/2025,Rhyming Words,completed,LL,hi,18,18,18
10/18/2025,Rhyming Words,completed,LL,mr,25,23,23
10/18/2025,Rhyming Words,introduction,LL,hi,21,20,20
10/18/2025,Rhyming Words,introduction,LL,mr,33,30,31
10/18/2025,Rhyming Words,mid_introduction,LL,hi,11,11,11
10/18/2025,Rhyming Words,mid_introduction,LL,mr,16,15,15
10/18/2025,Rhyming Words,parent_poll,LL,hi,25,22,22
10/18/2025,Rhyming Words,parent_poll,LL,mr,41,30,31
10/18/2025,Rhyming Words,questions,LL,hi,16,16,16
10/18/2025,Rhyming Words,questions,LL,mr,26,24,24
10/18/2025,Rhyming Words,rewards,LL,hi,10,10,10
10/18/2025,Rhyming Words,rewards,LL,mr,15,14,14
10/18/2025,Rhyming Words,started,LL,hi,23,22,22
10/18/2025,Rhyming Words,started,LL,mr,33,30,31
10/18/2025,Rhyming Words,validation,LL,hi,11,11,11
10/18/2025,Rhyming Words,validation,LL,mr,16,15,15
10/18/2025,Shape Circle,completed,CG,hi,253,221,221
10/18/2025,Shape Circle,completed,CG,mr,484,431,430
10/18/2025,Shape Circle,introduction,CG,hi,320,270,267
10/18/2025,Shape Circle,introduction,CG,mr,598,512,501
10/18/2025,Shape Circle,mid_introduction,CG,hi,207,195,195
10/18/2025,Shape Circle,mid_introduction,CG,mr,413,384,381
10/18/2025,Shape Circle,parent_poll,CG,hi,382,279,276
10/18/2025,Shape Circle,parent_poll,CG,mr,786,529,518
10/18/2025,Shape Circle,questions,CG,hi,254,225,225
10/18/2025,Shape Circle,questions,CG,mr,488,436,432
10/18/2025,Shape Circle,rewards,CG,hi,195,183,183
10/18/2025,Shape Circle,rewards,CG,mr,382,358,358
10/18/2025,Shape Circle,started,CG,hi,341,286,283
10/18/2025,Shape Circle,started,CG,mr,628,536,525
10/18/2025,Shape Circle,validation,CG,hi,199,187,187
10/18/2025,Shape Circle,validation,CG,mr,395,370,368
10/18/2025,Shape Rectangle,completed,CG,hi,8,7,7
10/18/2025,Shape Rectangle,completed,CG,mr,23,22,22
10/18/2025,Shape Rectangle,introduction,CG,hi,12,10,10
10/18/2025,Shape Rectangle,introduction,CG,mr,29,26,26
10/18/2025,Shape Rectangle,mid_introduction,CG,hi,7,7,7
10/18/2025,Shape Rectangle,mid_introduction,CG,mr,20,20,20
10/18/2025,Shape Rectangle,parent_poll,CG,hi,15,10,10
10/18/2025,Shape Rectangle,parent_poll,CG,mr,37,26,26
10/18/2025,Shape Rectangle,questions,CG,hi,9,8,8
10/18/2025,Shape Rectangle,questions,CG,mr,22,21,21
10/18/2025,Shape Rectangle,rewards,CG,hi,7,7,7
10/18/2025,Shape Rectangle,rewards,CG,mr,19,19,19
10/18/2025,Shape Rectangle,started,CG,hi,12,10,10
10/18/2025,Shape Rectangle,started,CG,mr,29,26,26
10/18/2025,Shape Rectangle,validation,CG,hi,7,7,7
10/18/2025,Shape Rectangle,validation,CG,mr,20,20,20
10/18/2025,Shape Square,completed,CG,hi,11,9,9
10/18/2025,Shape Square,completed,CG,mr,18,17,17
10/18/2025,Shape Square,introduction,CG,hi,11,9,9
10/18/2025,Shape Square,introduction,CG,mr,28,24,24
10/18/2025,Shape Square,mid_introduction,CG,hi,9,8,8
10/18/2025,Shape Square,mid_introduction,CG,mr,15,15,15
10/18/2025,Shape Square,parent_poll,CG,hi,13,9,9
10/18/2025,Shape Square,parent_poll,CG,mr,34,24,24
10/18/2025,Shape Square,questions,CG,hi,11,9,9
10/18/2025,Shape Square,questions,CG,mr,20,19,19
10/18/2025,Shape Square,rewards,CG,hi,7,7,7
10/18/2025,Shape Square,rewards,CG,mr,15,15,15
10/18/2025,Shape Square,started,CG,hi,11,9,9
10/18/2025,Shape Square,started,CG,mr,29,25,25
10/18/2025,Shape Square,validation,CG,hi,8,7,7
10/18/2025,Shape Square,validation,CG,mr,15,15,15
10/18/2025,Shape Triangle,completed,CG,hi,36,35,35
10/18/2025,Shape Triangle,completed,CG,mr,60,55,55
10/18/2025,Shape Triangle,introduction,CG,hi,39,38,38
10/18/2025,Shape Triangle,introduction,CG,mr,72,68,67
10/18/2025,Shape Triangle,mid_introduction,CG,hi,26,25,25
10/18/2025,Shape Triangle,mid_introduction,CG,mr,52,52,52
10/18/2025,Shape Triangle,parent_poll,CG,hi,53,43,43
10/18/2025,Shape Triangle,parent_poll,CG,mr,102,69,68
10/18/2025,Shape Triangle,questions,CG,hi,32,31,31
10/18/2025,Shape Triangle,questions,CG,mr,61,58,58
10/18/2025,Shape Triangle,rewards,CG,hi,26,25,25
10/18/2025,Shape Triangle,rewards,CG,mr,49,49,49
10/18/2025,Shape Triangle,started,CG,hi,43,41,41
10/18/2025,Shape Triangle,started,CG,mr,76,70,69
10/18/2025,Shape Triangle,validation,CG,hi,26,25,25
10/18/2025,Shape Triangle,validation,CG,mr,51,51,51
10/18/2025,Sorting Primary Colors,completed,CG,hi,25,24,24
10/18/2025,Sorting Primary Colors,completed,CG,mr,60,55,53
10/18/2025,Sorting Primary Colors,introduction,CG,hi,41,33,33
10/18/2025,Sorting Primary Colors,introduction,CG,mr,82,68,65
10/18/2025,Sorting Primary Colors,mid_introduction,CG,hi,26,24,24
10/18/2025,Sorting Primary Colors,mid_introduction,CG,mr,58,53,51
10/18/2025,Sorting Primary Colors,parent_poll,CG,hi,44,34,34
10/18/2025,Sorting Primary Colors,parent_poll,CG,mr,106,69,66
